Date,Private_Domestic(Price_Index),First_hand_sales_quantity,First_hand_sales_amount,Total_completions,Total_stock,Total_take_up,Total_vacancy,Unemployment_rate,CPI,HIBOR_1_month,HK$_million,HSI _close,HSI_volume
7/21/2017,337.98664,1322.424241,16097133968,16478.98591,1167174.149,15258.72499,42813.50728,3.044183382,105.4523796,0.4337,13479037.92,26706.08984,1502400500
7/24/2017,338.0377039,1245.719086,15278382593,16490.38163,1167237.28,15285.0859,42804.5357,3.044330219,105.4619846,0.43682,13485164.15,26846.83008,1532468700
7/25/2017,338.084574,1175.017793,14522856170,16501.78313,1167300.472,15311.24441,42795.7465,3.044477777,105.4715836,0.43412,13490766.89,26852.05078,1450948000
7/26/2017,338.1272504,1110.320362,13830554699,16513.1904,1167363.726,15337.20053,42787.13969,3.044626057,105.4811764,0.43529,13495846.15,26941.01953,2176480400
7/27/2017,338.1657331,1051.626793,13201478181,16524.60344,1167427.042,15362.95426,42778.71525,3.044775058,105.4907631,0.43393,13500401.91,27131.16992,1763945900
7/28/2017,338.2000219,998.9370864,12635626615,16536.02225,1167490.419,15388.50559,42770.4732,3.04492478,105.5003437,0.43093,13504434.19,26979.39063,1456040200
7/31/2017,337.5,952,12133000000,16547.44684,1167553.859,15413.85453,42762.41352,3.2,104.7,0.43832,13507943,27323.99023,1693214100
8/1/2017,338.2590982,911.5692598,11693598340,16558.8772,1167617.359,15439.00107,42754.53623,3.045226388,105.5194865,0.435,13510928.27,27540.23047,2392422600
8/2/2017,338.290045,876.8911397,11317421631,16570.31334,1167680.922,15463.94522,42746.84132,3.045378274,105.5290487,0.43125,13513390.08,27607.38086,2052633600
8/3/2017,338.3229576,848.2168818,11004469874,16581.75524,1167744.546,15488.68698,42739.32879,3.045530881,105.5386048,0.42964,13515328.4,27531.00977,1682624400
8/4/2017,338.357836,825.5464861,10754743069,16593.20292,1167808.232,15513.22634,42731.99864,3.04568421,105.5481547,0.42886,13516743.24,27562.67969,1464939100
8/7/2017,338.3946801,808.8799525,10568241217,16604.65637,1167871.979,15537.5633,42724.85087,3.045838259,105.5576986,0.42899,13517634.58,27690.35938,1484632800
8/8/2017,338.43349,798.2172812,10444964317,16616.1156,1167935.788,15561.69788,42717.88549,3.04599303,105.5672363,0.4261,13518002.43,27854.91016,1726572600
8/9/2017,338.4742656,793.558472,10384912370,16627.5806,1167999.659,15585.63006,42711.10248,3.046148522,105.5767679,0.42536,13517846.8,27757.08984,1650670500
8/10/2017,338.517007,794.903525,10388085374,16639.05137,1168063.591,15609.35984,42704.50186,3.046304736,105.5862934,0.42929,13517167.68,27444,2175962000
8/11/2017,338.5617142,802.2524401,10454483331,16650.52792,1168127.585,15632.88723,42698.08362,3.04646167,105.5958127,0.42521,13515965.07,26883.50977,3133494700
8/14/2017,338.6083871,815.6052175,10584106241,16662.01023,1168191.641,15656.21222,42691.84776,3.046619326,105.605326,0.42268,13514238.97,27250.23047,1416372000
8/15/2017,338.6570257,834.961857,10776954102,16673.49833,1168255.758,15679.33482,42685.79428,3.046777703,105.6148331,0.423,13511989.38,27174.96094,2735953400
8/16/2017,338.7076301,858.6023769,11010695285,16684.99219,1168319.938,15702.25503,42679.92318,3.046936802,105.6243341,0.42479,13509473.5,27409.07031,1771056700
8/17/2017,338.7602003,884.8067957,11262998156,16696.49183,1168384.178,15724.97284,42674.23446,3.047096621,105.633829,0.42171,13506948.54,27344.2207,1795330700
8/18/2017,338.8147362,913.5751132,11533862716,16707.99724,1168448.481,15747.48826,42668.72812,3.047257162,105.6433177,0.42436,13504414.48,27047.57031,1691600400
8/21/2017,338.8712379,944.9073295,11823288965,16719.50842,1168512.845,15769.80129,42663.40417,3.047418424,105.6528003,0.42164,13501871.34,27154.67969,1770623000
8/22/2017,338.9297053,978.8034446,12131276903,16731.02537,1168577.27,15791.91192,42658.2626,3.047580408,105.6622769,0.42062,13499319.11,27401.66992,2049708500
8/24/2017,338.9901385,1015.263458,12457826530,16742.5481,1168641.758,15813.82015,42653.3034,3.047743112,105.6717472,0.41929,13496757.79,27518.59961,2691510500
8/25/2017,339.0525374,1054.287371,12802937846,16754.0766,1168706.307,15835.52599,42648.52659,3.047906538,105.6812115,0.4185,13494187.39,27848.16016,3791271400
8/28/2017,339.1169021,1095.875182,13166610851,16765.61088,1168770.917,15857.02944,42643.93216,3.048070685,105.6906697,0.41921,13491607.9,27863.28906,3019391000
8/29/2017,339.1832326,1140.026893,13548845545,16777.15093,1168835.59,15878.33049,42639.52011,3.048235554,105.7001217,0.41921,13489019.31,27765.00977,1717761500
8/30/2017,339.2515288,1186.742501,13949641928,16788.69675,1168900.323,15899.42915,42635.29044,3.048401143,105.7095676,0.41821,13486421.64,28094.60938,2142434100
8/31/2017,339.7,1236,14369000000,16800.24834,1168965.119,15920.32542,42631.24316,3.1,104.8,0.42143,13483816,27970.30078,2795558800
9/1/2017,339.3940184,1287.865416,14806919761,16811.80571,1169029.976,15941.01929,42627.37825,3.048734486,105.728441,0.42393,13481199.04,27953.16016,1754523000
9/4/2017,339.4682119,1342.272721,15263401211,16823.36885,1169094.895,15961.51076,42623.69573,3.048902239,105.7378686,0.42464,13478574.11,27740.25977,1626723800
9/5/2017,339.5443711,1399.243925,15738444349,16834.93776,1169159.876,15981.79984,42620.19559,3.049070714,105.74729,0.42196,13475940.08,27741.34961,1237100600
9/6/2017,339.6224961,1458.779028,16232049177,16846.51245,1169224.918,16001.88653,42616.87783,3.04923991,105.7567053,0.42214,13473296.97,27613.75977,1666660000
9/7/2017,339.7025868,1520.878029,16744215694,16858.0929,1169290.022,16021.77082,42613.74245,3.049409827,105.7661144,0.41911,13470644.77,27522.91992,1779146800
9/8/2017,339.7846433,1585.54093,17274943899,16869.67914,1169355.188,16041.45272,42610.78945,3.049580465,105.7755175,0.41911,13467983.49,27668.4707,1416125500
9/11/2017,339.8686656,1652.767729,17824233794,16881.27114,1169420.415,16060.93223,42608.01883,3.049751825,105.7849144,0.4215,13465313.11,27955.13086,1381742800
9/12/2017,339.9546536,1722.558427,18392085377,16892.86892,1169485.704,16080.20934,42605.43059,3.049923906,105.7943052,0.42071,13462633.65,27972.24023,1313208800
9/13/2017,340.0426073,1794.913023,18978498650,16904.47247,1169551.054,16099.28405,42603.02474,3.050096708,105.8036899,0.42071,13459945.1,27894.08008,1437295600
9/14/2017,340.1325268,1869.831519,19583473611,16916.08179,1169616.467,16118.15637,42600.80126,3.050270231,105.8130685,0.42071,13457247.46,27777.19922,1650316300
9/15/2017,340.2244121,1947.313913,20207010262,16927.69689,1169681.941,16136.8263,42598.76017,3.050444475,105.8224409,0.41857,13454540.73,27807.58984,2164173900
9/18/2017,340.3182631,2022.566586,20808968230,16939.31776,1169747.476,16155.29383,42596.90146,3.050619441,105.8318072,0.42464,13452729.28,28159.76953,1546268100
9/19/2017,340.4140799,2090.795917,21349207146,16950.9444,1169813.073,16173.55897,42595.22513,3.050795128,105.8411674,0.4725,13452717.47,28051.41016,1601237600
9/20/2017,340.5118624,2152.001907,21827727008,16962.57682,1169878.732,16191.62172,42593.73118,3.050971537,105.8505215,0.50464,13454505.29,28127.80078,1496733100
9/21/2017,340.6116107,2206.184556,22244527817,16974.21501,1169944.453,16209.48207,42592.41961,3.051148666,105.8598695,0.53964,13458092.76,28110.33008,1625346200
9/22/2017,340.7133247,2253.343863,22599609574,16985.85897,1170010.235,16227.14002,42591.29042,3.051326517,105.8692113,0.54875,13463479.86,27880.5293,1379309700
9/25/2017,340.8170045,2293.479829,22892972277,16997.5087,1170076.079,16244.59559,42590.34362,3.051505089,105.878547,0.52714,13470666.6,27500.33984,1800222600
9/26/2017,340.9226501,2326.592453,23124615928,17009.16421,1170141.984,16261.84875,42589.5792,3.051684382,105.8878766,0.52786,13479652.98,27513.00977,1683566500
9/27/2017,341.0302614,2352.681736,23294540525,17020.82549,1170207.951,16278.89953,42588.99715,3.051864397,105.8972001,0.54857,13490439,27642.42969,1812425000
9/28/2017,341.1398385,2371.747677,23402746069,17032.49254,1170273.98,16295.74791,42588.59749,3.052045132,105.9065174,0.55821,13503024.66,27421.59961,1968973700
9/29/2017,341.2513813,2383.790278,23449232561,17044.16537,1170340.071,16312.39389,42588.38021,3.052226589,105.9158287,0.58366,13517409.96,27554.30078,1665527400
9/30/2017,340.8,2389,23434000000,17055.84397,1170406.223,16328.83748,42588.34531,3.1,104.6,0.802017804,13533592,27860.34798,2762724844
10/3/2017,341.4803642,2386.805453,23357048385,17067.52834,1170472.436,16345.07868,42588.49279,3.052591667,105.9344328,0.59272,13551579.47,28173.21094,3430577300
10/4/2017,341.5978042,2377.778029,23218377717,17079.21849,1170538.712,16361.11748,42588.82266,3.052775288,105.9437256,0.60679,13571363.68,28379.17969,2095400500
10/6/2017,341.7172101,2361.727264,23017987996,17090.91441,1170605.049,16376.95389,42589.3349,3.05295963,105.9530124,0.57643,13592947.53,28458.03906,1967890900
10/9/2017,341.8385817,2338.653157,22755879223,17102.6161,1170671.448,16392.5879,42590.02953,3.053144693,105.962293,0.56071,13616331.02,28326.58984,1745232800
10/10/2017,341.961919,2308.555708,22432051396,17114.32356,1170737.908,16408.01952,42590.90653,3.053330478,105.9715675,0.55159,13641514.15,28490.83008,1388761700
10/11/2017,342.0872221,2271.434918,22046504516,17126.0368,1170804.43,16423.24875,42591.96592,3.053516983,105.9808359,0.54059,13668496.92,28389.57031,1874745400
10/12/2017,342.214491,2227.290787,21599238584,17137.75581,1170871.014,16438.27558,42593.20769,3.05370421,105.9900981,0.52539,13697279.32,28459.0293,1579431600
10/13/2017,342.3437256,2176.123314,21090253598,17149.48059,1170937.659,16453.10001,42594.63184,3.053892159,105.9993543,0.51943,13727861.37,28476.42969,1616416300
10/16/2017,342.4749259,2117.9325,20519549560,17161.21115,1171004.366,16467.72206,42596.23837,3.054080828,106.0086043,0.53,13760243.05,28692.80078,1740653100
10/17/2017,342.6080921,2052.718345,19887126468,17172.94748,1171071.135,16482.1417,42598.02729,3.054270219,106.0178482,0.54929,13794424.37,28697.49023,1286878300
10/18/2017,342.7432239,1985.749677,19249390847,17184.68958,1171137.966,16496.35896,42599.99858,3.054460331,106.0270859,0.55375,13828083.76,28711.75977,1429159000
10/19/2017,342.8803216,1922.295326,18662749220,17196.43746,1171204.858,16510.37382,42602.15226,3.054651164,106.0363176,0.59286,13858899.65,28159.08984,2125428600
10/20/2017,343.0193849,1862.355292,18127201588,17208.1911,1171271.811,16524.18628,42604.48831,3.054842718,106.0455431,0.60571,13886872.02,28487.24023,1493189400
10/23/2017,343.1604141,1805.929576,17642747950,17219.95053,1171338.827,16537.79635,42607.00675,3.055034994,106.0547625,0.61143,13912000.89,28305.88086,1712055400
10/24/2017,343.303409,1753.018176,17209388306,17231.71572,1171405.904,16551.20403,42609.70757,3.055227991,106.0639758,0.63715,13934286.26,28154.9707,1426893600
10/25/2017,343.4483696,1703.621093,16827122656,17243.48669,1171473.042,16564.40931,42612.59077,3.055421709,106.0731829,0.64857,13953728.12,28302.89063,1272809300
10/26/2017,343.595296,1657.738327,16495951001,17255.26343,1171540.243,16577.4122,42615.65635,3.055616149,106.082384,0.69286,13970326.47,28202.38086,1431611800
10/27/2017,343.7441882,1615.369878,16215873340,17267.04594,1171607.505,16590.21269,42618.90432,3.055811309,106.0915789,0.70214,13984081.32,28438.84961,2255521100
10/30/2017,343.8950461,1576.515746,15986889673,17278.83423,1171674.828,16602.81079,42622.33466,3.056007191,106.1007677,0.73714,13994992.67,28336.18945,2133304700
10/31/2017,344.2,1541,15809000000,17290.62829,1171742.214,16615.2065,42625.94739,3.1,104.9,0.79107,14003064,28245.53906,2447177600
11/1/2017,344.2026592,1509.350434,15682204323,17302.42812,1171809.661,16627.39981,42629.74249,3.056401119,106.1191269,0.815,14008284.83,28594.06055,2316556900
11/2/2017,344.3594144,1481.039253,15606502639,17314.23372,1171877.169,16639.39073,42633.71998,3.056599165,106.1282974,0.79857,14010665.66,28518.64063,2151398900
11/3/2017,344.5181353,1456.242389,15581894949,17326.0451,1171944.739,16651.17925,42637.87985,3.056797932,106.1374617,0.8,14010202.98,28603.60938,1576569100
11/6/2017,344.678822,1434.959842,15608381254,17337.86225,1172012.371,16662.76538,42642.2221,3.05699742,106.1466199,0.80464,14006896.79,28596.80078,2260004000
11/7/2017,344.8414744,1417.191612,15685961553,17349.68518,1172080.065,16674.14911,42646.74673,3.057197629,106.1557719,0.80929,14000747.1,28994.33984,2128719800
11/8/2017,345.0060926,1402.9377,15814635846,17361.51387,1172147.82,16685.33045,42651.45374,3.05739856,106.1649179,0.80464,13991753.9,28907.59961,1831425800
11/9/2017,345.1726766,1392.198104,15994404133,17373.34834,1172215.637,16696.3094,42656.34314,3.057600212,106.1740577,0.83607,13979917.2,29136.57031,1822998100
11/10/2017,345.3412263,1384.972825,16225266415,17385.18859,1172283.516,16707.08595,42661.41491,3.057802585,106.1831914,0.82821,13965236.99,29120.91992,1781772000
11/13/2017,345.5117418,1381.261863,16507222691,17397.0346,1172351.456,16717.66011,42666.66907,3.058005679,106.192319,0.81339,13947713.27,29182.17969,1786820800
11/14/2017,345.684223,1381.065218,16840272962,17408.88639,1172419.458,16728.03187,42672.10561,3.058209495,106.2014404,0.79821,13927346.05,29152.11914,1697043600
11/15/2017,345.85867,1384.38289,17224417226,17420.74395,1172487.521,16738.20124,42677.72453,3.058414032,106.2105558,0.79275,13904135.33,28851.68945,2046100400
11/16/2017,346.0350827,1389.25729,17624951289,17432.60729,1172555.647,16748.16821,42683.52583,3.05861929,106.219665,0.75107,13880228.41,29018.75977,1501023200
11/17/2017,346.2134612,1393.73083,18007170953,17444.4764,1172623.834,16757.93279,42689.50951,3.058825269,106.2287681,0.73536,13857772.62,29199.03906,2068123000
11/20/2017,346.3938054,1397.803508,18371076218,17456.35128,1172692.082,16767.49498,42695.67557,3.05903197,106.2378651,0.725,13836767.95,29260.31055,1619910000
11/21/2017,346.5761154,1401.475326,18716667086,17468.23193,1172760.392,16776.85477,42702.02402,3.059239392,106.2469559,0.71,13817214.41,29818.07031,2467367300
11/22/2017,346.7603912,1404.746283,19043943554,17480.11836,1172828.764,16786.01217,42708.55484,3.059447535,106.2560406,0.69786,13799111.99,30003.49023,2474928600
11/23/2017,346.9466327,1407.616379,19352905625,17492.01056,1172897.198,16794.96717,42715.26805,3.059656399,106.2651193,0.71857,13782460.69,29707.93945,2099356300
11/24/2017,347.1348399,1410.085614,19643553296,17503.90853,1172965.693,16803.71978,42722.16363,3.059865985,106.2741917,0.81286,13767260.53,29866.32031,1534288700
11/27/2017,347.3250129,1412.153988,19915886570,17515.81228,1173034.25,16812.27,42729.2416,3.060076292,106.2832581,0.9225,13753511.48,29686.18945,1485230700
11/28/2017,347.5171517,1413.821501,20169905445,17527.7218,1173102.868,16820.61782,42736.50195,3.06028732,106.2923184,0.96107,13741213.56,29680.84961,1744542000
11/29/2017,347.7112562,1415.088154,20405609922,17539.63709,1173171.548,16828.76324,42743.94468,3.060499069,106.3013725,1.00304,13730366.77,29623.83008,1434723600
11/30/2017,347.2,1416,20623000000,17551.55815,1173240.29,16836.70628,42751.5698,3,105.2,0.99893,13720969,29177.34961,2435496800
12/1/2017,348.1053626,1416.418877,20822075679,17563.48499,1173309.094,16844.44691,42759.37729,3.060924732,106.3194624,1.04982,13713026.55,29074.24023,2086681200
12/4/2017,348.3053643,1416.482947,21002836961,17575.4176,1173377.959,16851.98516,42767.36717,3.061138645,106.3284981,1.03924,13706533.13,29138.2793,1624072100
12/5/2017,348.5073319,1416.146156,21165283843,17587.35599,1173446.886,16859.32101,42775.53942,3.061353279,106.3375277,1.03107,13701490.84,28842.80078,1439200300
12/6/2017,348.7112652,1415.408505,21309416328,17599.30014,1173515.874,16866.45446,42783.89406,3.061568635,106.3465513,1.03429,13697899.67,28224.80078,2605434400
12/7/2017,348.9171642,1414.269992,21435234414,17611.25007,1173584.924,16873.38552,42792.43108,3.061784712,106.3555687,1.07429,13695759.62,28303.18945,1782453900
12/8/2017,349.1250291,1412.730619,21542738101,17623.20578,1173654.036,16880.11419,42801.15048,3.06200151,106.3645799,1.07054,13695070.7,28639.84961,1747376700
12/11/2017,349.3348596,1410.790385,21631927390,17635.16725,1173723.209,16886.64046,42810.05226,3.062219029,106.3735851,1.07286,13695832.91,28965.28906,2127756300
12/12/2017,349.5466559,1408.44929,21702802281,17647.1345,1173792.444,16892.96434,42819.13642,3.06243727,106.3825841,1.0725,13698046.23,28793.88086,2135704400
12/13/2017,349.760418,1405.707334,21755362773,17659.10752,1173861.741,16899.08582,42828.40297,3.062656231,106.391577,1.08107,13701710.69,29222.09961,2574054200
12/14/2017,349.9761458,1402.564517,21789608867,17671.08632,1173931.099,16905.00491,42837.85189,3.062875915,106.4005638,1.09893,13706826.27,29166.38086,1959305700
12/15/2017,350.1938394,1398.45907,21802122783,17683.07089,1174000.52,16910.72161,42847.4832,3.063096319,106.4095445,1.10125,13713053.4,28848.10938,1999793000
12/18/2017,350.4134988,1392.829222,21789486744,17695.06123,1174070.001,16916.23591,42857.29688,3.063317444,106.418519,1.10464,13720052.52,29050.41016,1637861800
12/19/2017,350.6351239,1385.674973,21751700748,17707.05734,1174139.545,16921.54781,42867.29295,3.063539291,106.4274874,1.10321,13727823.62,29253.66016,1633522100
12/20/2017,350.8587147,1376.996323,21688764795,17719.05923,1174209.15,16926.65733,42877.4714,3.063761859,106.4364497,1.12679,13736366.71,29234.08984,1308865200
12/21/2017,351.0842713,1366.793273,21600678887,17731.06689,1174278.816,16931.56444,42887.83223,3.063985149,106.4454059,1.15893,13745681.79,29367.06055,1440980300
12/22/2017,351.3117937,1355.065822,21487443022,17743.08032,1174348.545,16936.26917,42898.37545,3.064209159,106.454356,1.18607,13755768.85,29578.00977,1282144300
12/27/2017,351.5412818,1341.81397,21349057201,17755.09953,1174418.335,16940.7715,42909.10104,3.064433891,106.4632999,1.21063,13766627.89,29597.66016,1725832000
12/28/2017,351.7727357,1327.037718,21185521423,17767.12451,1174488.186,16945.07143,42920.00901,3.064659344,106.4722377,1.1925,13778258.93,29863.71094,1339575400
12/29/2017,352.0061553,1310.737064,20996835689,17779.15526,1174558.1,16949.16897,42931.09937,3.064885518,106.4811694,1.19107,13790661.94,29919.15039,1365770800
12/31/2017,352.7,1293,20783000000,17791,1174628,16954,42942,3,105.6,0.917250943,13803837,30215.6463,1985719594
1/2/2018,352.4788918,1273.562555,20544014353,17803.23408,1174698.111,16956.75687,42953.82723,3.065340031,106.4990144,1.18554,13817783.93,30515.31055,2442333400
1/3/2018,352.7182087,1252.6887,20279878751,17815.28215,1174768.21,16960.24723,42965.46473,3.065568369,106.5079277,1.12,13832502.91,30560.94922,2309467700
1/4/2018,352.9594913,1230.290444,19990593192,17827.33599,1174838.37,16963.5352,42977.28461,3.065797428,106.5168349,1.05607,13847993.87,30736.48047,2995571100
1/5/2018,353.2027397,1206.367787,19676157677,17839.39561,1174908.591,16966.62076,42989.28687,3.066027208,106.525736,1.01929,13864256.81,30814.64063,2263930100
1/8/2018,353.4479539,1180.920729,19336572206,17851.461,1174978.875,16969.50394,43001.47151,3.06625771,106.534631,0.94,13881291.74,30899.5293,2004162500
1/9/2018,353.6951338,1153.94927,18971836779,17863.53216,1175049.219,16972.18472,43013.83854,3.066488933,106.5435198,0.93714,13899098.66,31011.41016,2004940800
1/10/2018,353.9442795,1125.453411,18581951395,17875.6091,1175119.626,16974.66311,43026.38794,3.066720877,106.5524026,0.935,13917677.56,31073.7207,2595365800
1/11/2018,354.1953909,1095.433151,18166916055,17887.69181,1175190.094,16976.9391,43039.11973,3.066953543,106.5612792,0.94036,13937028.45,31120.39063,1794778900
1/12/2018,354.4484681,1063.888491,17726730759,17899.78029,1175260.624,16979.0127,43052.0339,3.06718693,106.5701496,0.94036,13957151.32,31412.53906,2327417400
1/15/2018,354.703511,1030.819429,17261395506,17911.87454,1175331.216,16980.8839,43065.13045,3.067421038,106.579014,0.95143,13978046.18,31338.86914,2664144600
1/16/2018,354.9605197,996.2259669,16770910297,17923.97457,1175401.869,16982.55271,43078.40938,3.067655867,106.5878722,0.93481,13999713.02,31904.75,3097059200
1/17/2018,355.2194941,962.6962038,16290484422,17936.08037,1175472.584,16984.01913,43091.87069,3.067891417,106.5967243,0.91857,14020986.83,31983.41016,3999243800
1/18/2018,355.4804343,932.8182393,15855327172,17948.19195,1175543.361,16985.28315,43105.51438,3.068127689,106.6055703,0.935,14040702.56,32121.93945,3741499700
1/19/2018,355.7433403,906.5920734,15465438545,17960.30929,1175614.199,16986.34478,43119.34046,3.068364682,106.6144102,0.92679,14058860.24,32254.89063,2906627500
1/22/2018,356.008212,884.0177063,15120818543,17972.43241,1175685.099,16987.20401,43133.34891,3.068602396,106.6232439,0.92214,14075459.84,32393.41016,2880231400
1/23/2018,356.2750494,865.0951379,14821467164,17984.5613,1175756.06,16987.86085,43147.53975,3.068840832,106.6320716,0.91857,14090501.39,32930.69922,3954770600
1/24/2018,356.5438527,849.8243681,14567384410,17996.69597,1175827.083,16988.3153,43161.91297,3.069079989,106.6408931,0.9175,14103984.86,32958.69141,3897512100
1/25/2018,356.8146216,838.205397,14358570280,18008.83641,1175898.168,16988.56735,43176.46857,3.069319866,106.6497084,0.91857,14115910.28,32654.44922,3554766400
1/26/2018,357.0873564,830.2382246,14195024774,18020.98262,1175969.315,16988.617,43191.20655,3.069560466,106.6585177,0.92,14126277.62,33154.12109,3892652400
1/29/2018,357.3620568,825.9228509,14076747893,18033.1346,1176040.523,16988.46426,43206.12691,3.069801786,106.6673208,0.91571,14135086.9,32966.89063,3605090600
1/30/2018,357.6387231,825.2592759,14003739635,18045.29236,1176111.793,16988.10913,43221.22965,3.070043828,106.6761179,0.94736,14142338.12,32607.28906,3177122400
1/31/2018,358.4,828,13976000000,18057.45589,1176183.124,16987.5516,43236.51478,2.9,105.5,0.93036,14148032,32887.26953,3314255500
2/1/2018,358.1979528,834.887522,13993528992,18069.6252,1176254.517,16986.79168,43251.98228,3.070530075,106.6936935,0.91304,14152166.36,32642.08984,2769125200
2/2/2018,358.4805163,845.179343,14056326607,18081.80027,1176325.972,16985.82937,43267.63217,3.07077428,106.7024722,0.90488,14154743.38,32601.7793,2571367100
2/5/2018,358.7650456,859.1229627,14164392846,18093.98112,1176397.489,16984.66466,43283.46444,3.071019207,106.7112447,0.9059,14155762.33,32245.2207,3135015100
2/6/2018,359.0515406,876.7183811,14317727709,18106.16774,1176469.067,16983.29755,43299.47909,3.071264855,106.7200111,0.88625,14155223.22,30595.41992,5531270100
2/7/2018,359.3400013,897.9655982,14516331196,18118.36014,1176540.707,16981.72806,43315.67612,3.071511224,106.7287714,0.85321,14153126.04,30323.19922,4620281500
2/8/2018,359.6304279,922.864614,14760203307,18130.55831,1176612.408,16979.95616,43332.05553,3.071758315,106.7375256,0.81285,14149470.8,30451.26953,3145081200
2/9/2018,359.9228201,951.4154285,15049344042,18142.76225,1176684.171,16977.98188,43348.61732,3.072006126,106.7462736,0.77973,14144257.49,29507.41992,5171294500
2/12/2018,360.2171782,983.6180417,15383753402,18154.97196,1176755.996,16975.8052,43365.3615,3.072254659,106.7550155,0.76757,14137486.12,29459.63086,2815461600
2/13/2018,360.513502,1019.472454,15763431386,18167.18745,1176827.882,16973.42612,43382.28805,3.072503913,106.7637513,0.76214,14129156.69,29839.5293,2709197500
2/14/2018,360.8117915,1054.794928,16138271557,18179.40871,1176899.83,16970.84465,43399.39699,3.072753889,106.772481,0.75143,14120067.24,30515.59961,2408651200
2/15/2018,361.1120468,1085.401729,16458167481,18191.63574,1176971.84,16968.06079,43416.68831,3.073004586,106.7812046,0.73429,14111015.84,31115.42969,2070618100
2/20/2018,361.4142678,1111.292856,16723119156,18203.86855,1177043.912,16965.07453,43434.16201,3.073256003,106.789922,0.72857,14102002.48,30873.63086,2033432100
2/21/2018,361.7184546,1132.468309,16933126584,18216.10713,1177116.045,16961.88588,43451.81809,3.073508143,106.7986333,0.71179,14093027.17,31431.89063,1933845300
2/22/2018,362.0246072,1148.928089,17088189763,18228.35148,1177188.239,16958.49483,43469.65655,3.073761003,106.8073385,0.70016,14084089.9,30965.67969,2391326700
2/23/2018,362.3327255,1160.672195,17188308694,18240.60161,1177260.496,16954.90139,43487.67739,3.074014585,106.8160376,0.70284,14075190.68,31267.16992,1667179100
2/26/2018,362.6428096,1167.700628,17233483377,18252.85751,1177332.814,16951.10556,43505.88061,3.074268888,106.8247306,0.70714,14066329.5,31498.59961,2025591300
2/27/2018,362.9548594,1170.013387,17223713811,18265.11918,1177405.193,16947.10733,43524.26622,3.074523912,106.8334174,0.72799,14057506.37,31268.66016,2579124300
2/28/2018,364.5,1168,17159000000,18277.38662,1177477.635,16942.9067,43542.83421,2.9,106.9,0.73294,14048722,30844.7207,2407877200
3/1/2018,363.5844077,1160.491884,17039341936,18289.65984,1177550.138,16938.50369,43561.58457,3.075036124,106.8507727,0.74714,14039974.24,31044.25,2116269800
3/2/2018,363.9010087,1148.657622,16864739627,18301.93883,1177622.702,16933.89827,43580.51732,3.075293312,106.8594411,0.70845,14031265.24,30583.44922,2955637100
3/5/2018,364.2186781,1132.107687,16635193069,18314.22359,1177695.329,16929.09047,43599.63245,3.075551221,106.8681035,0.71004,14022594.29,29886.39063,2279546200
3/6/2018,364.5374159,1110.842077,16350702263,18326.51413,1177768.017,16924.08027,43618.92997,3.075809851,106.8767597,0.68464,14013961.39,30510.73047,2270403000
3/7/2018,364.8572222,1084.860795,16011267209,18338.81044,1177840.766,16918.86767,43638.40986,3.076069203,106.8854098,0.67158,14005366.53,30196.91992,2135337500
3/8/2018,365.1780968,1054.163838,15616887907,18351.11252,1177913.578,16913.45268,43658.07213,3.076329276,106.8940538,0.66768,13996809.71,30654.51953,1529390000
3/9/2018,365.5000398,1018.751208,15167564357,18363.42038,1177986.451,16907.8353,43677.91679,3.07659007,106.9026916,0.70939,13988290.94,30996.21094,1470749100
3/12/2018,365.8230511,978.6229044,14663296558,18375.734,1178059.385,16902.01552,43697.94382,3.076851585,106.9113234,0.72607,13979810.21,31594.33008,2173275800
3/13/2018,366.1471309,933.778927,14104084511,18388.0534,1178132.382,16895.99335,43718.15324,3.077113822,106.919949,0.73214,13971367.53,31601.44922,2111965400
3/14/2018,366.4722791,884.2192761,13489928217,18400.37858,1178205.44,16889.76879,43738.54504,3.07737678,106.9285685,0.735,13962962.9,31435.00977,1707584900
3/15/2018,366.7984956,829.9439515,12820827674,18412.70953,1178278.559,16883.34183,43759.11922,3.077640459,106.9371819,0.74911,13954596.3,31541.09961,1496758200
3/16/2018,367.1257805,777.7039935,12174622541,18425.04625,1178351.74,16876.71247,43779.87578,3.077904859,106.9457891,0.76357,13947281.72,31501.9707,2345452800
3/19/2018,367.4541339,734.2504421,11629152478,18437.38874,1178424.983,16869.88072,43800.81472,3.078169981,106.9543902,0.79718,13942033.11,31513.75977,1440844700
3/20/2018,367.7835556,699.5832973,11184417483,18449.73701,1178498.288,16862.84658,43821.93605,3.078435823,106.9629852,0.80929,13938850.47,31549.92969,1746878600
3/21/2018,368.1140457,673.7025592,10840417557,18462.09104,1178571.654,16855.61004,43843.23975,3.078702387,106.9715741,0.80857,13937733.8,31414.51953,2309098300
3/22/2018,368.4456042,656.6082278,10597152700,18474.45086,1178645.082,16848.17111,43864.72584,3.078969673,106.9801569,0.81286,13938683.1,31071.05078,2103533300
3/23/2018,368.7782311,648.300303,10454622912,18486.81644,1178718.572,16840.52979,43886.39431,3.079237679,106.9887335,0.86179,13941698.37,30309.28906,3522395400
3/26/2018,369.1119264,648.7787849,10412828192,18499.1878,1178792.123,16832.68607,43908.24516,3.079506407,106.997304,0.88429,13946779.61,30548.76953,2317282800
